time,data
150.753,2550450
150.839,2550479
150.925,2550505
151.011,2550407
151.097,2550447
151.183,2550382
151.267,2550402
151.353,2550423
151.439,2550483
151.525,2550310
151.611,2550431
151.697,2550336
151.783,2550191
151.869,2550525
151.955,2551053
152.041,2550064
152.125,2550139
152.211,2550264
152.297,2550319
152.383,2550160
152.469,2550289
152.555,2550503
152.641,2550553
152.727,2550360
152.813,2550184
152.899,2550144
152.985,2550196
153.069,2550254
153.155,2550441
153.241,2550375
153.327,2550331
153.413,2550334
153.499,2550327
153.585,2550356
153.671,2550324
153.757,2550368
153.843,2550276
153.929,2550267
154.013,2550310
154.099,2550282
154.185,2550217
154.271,2550352
154.357,2550369
154.443,2550264
154.529,2550286
154.615,2550292
154.701,2550231
154.787,2550177
154.871,2550171
154.957,2550175
155.043,2550236
155.129,2550164
155.215,2550267
155.301,2550183
155.387,2550225
155.473,2550247
155.559,2550267
155.645,2550264
155.731,2550223
155.815,2550164
155.901,2550198
155.987,2550263
156.073,2550193
156.16,2550210
156.246,2550200
156.332,2550138
156.418,2550235
156.504,2550206
156.59,2550155
156.674,2550096
156.76,2550235
156.846,2550272
156.932,2550236
157.018,2550189
157.104,2550177
157.19,2550115
157.276,2550124
157.362,2550153
157.448,2550110
157.534,2550168
157.618,2550192
157.704,2550273
157.79,2550206
157.876,2550250
157.962,2550305
158.048,2550149
158.134,2550121
158.22,2550100
158.306,2550122
158.392,2550118
158.476,2550077
158.562,2550058
158.648,2550120
158.734,2550127
158.82,2550182
158.906,2550103
158.992,2550170
159.078,2550025
159.164,2550099
159.25,2550140
159.336,2550105
159.42,2550107
159.506,2550155
159.592,2550205
159.678,2550161
159.764,2550098
159.85,2550063
159.936,2550094
160.022,2550110
160.108,2550035
160.194,2549991
160.28,2549994
160.364,2550094
160.45,2550039
160.536,2550026
160.622,2549987
160.708,2550141
160.794,2550090
160.88,2550148
160.966,2550173
161.052,2549930
161.138,2550055
161.222,2550078
161.308,2550071
161.394,2549992
161.48,2550130
161.566,2549993
161.652,2550115
161.738,2550026
161.824,2550067
161.91,2550106
161.996,2550019
162.082,2549977
162.166,2549999
162.252,2549943
162.338,2549864
162.424,2550077
162.51,2549715
162.596,2550182
162.682,2550527
162.768,2550177
162.854,2549958
162.94,2550102
163.026,2550106
163.11,2550059
163.196,2550080
163.282,2549966
163.368,2549994
163.454,2550065
163.54,2549969
163.627,2549954
163.713,2550121
163.799,2550001
163.885,2550045
163.969,2550008
164.055,2549904
164.141,2549968
164.227,2550049
164.313,2549896
164.399,2549857
164.485,2550054
164.571,2549939
164.657,2549999
164.743,2550059
164.829,2549969
164.913,2550019
164.999,2550050
165.085,2550046
165.171,2550025
165.257,2550007
165.343,2549918
165.429,2550003
165.515,2549962
165.601,2549929
165.687,2549891
165.771,2549902
165.857,2549897
165.943,2549993
166.029,2549881
166.115,2550031
166.201,2549975
166.287,2549920
166.373,2549935
166.459,2549984
166.545,2549869
166.631,2550020
166.715,2549891
166.801,2549872
166.887,2549911
166.973,2549904
167.059,2549888
167.145,2549839
167.231,2549907
167.317,2549942
167.403,2549897
167.489,2549879
167.575,2549888
167.659,2549779
167.745,2549823
167.831,2549926
167.917,2549970
168.003,2549925
168.089,2549839
168.175,2549932
168.261,2549926
168.347,2549892
168.433,2549810
168.517,2549879
168.603,2549836
168.689,2549837
168.775,2549716
168.861,2549784
168.947,2549895
169.033,2549898
169.119,2549881
169.205,2549840
169.291,2549840
169.377,2549783
169.461,2549926
169.547,2549846
169.633,2549919
169.719,2549841
169.805,2549861
169.891,2549842
169.977,2549853
170.063,2549799
170.149,2549872
170.235,2549855
170.321,2550945
170.405,2549166
170.491,2549271
170.577,2549752
170.663,2549827
170.749,2549961
170.835,2549854
170.921,2549942
171.008,2549655
171.094,2549794
171.18,2549831
171.264,2549823
171.35,2549860
171.436,2549672
171.522,2549753
171.608,2549891
171.694,2549649
171.78,2549519
171.866,2549853
171.952,2549740
172.038,2549749
172.124,2549835
172.208,2549748
172.294,2549632
172.38,2549827
172.466,2549642
172.552,2549631
172.638,2549837
172.724,2549768
172.81,2549667
172.896,2549852
172.982,2549782
173.066,2549701
173.152,2549826
173.238,2549803
173.324,2549760
173.41,2549785
173.496,2549684
173.582,2549788
173.668,2549637
173.754,2549612
173.84,2549712
173.926,2549752
174.01,2549549
174.096,2549682
174.182,2549624
174.268,2549638
174.354,2549634
174.44,2549683
174.526,2549664
174.612,2549769
174.698,2549689
174.784,2549542
174.87,2549652
174.954,2549728
175.04,2549685
175.126,2549689
175.212,2549683
175.298,2549572
175.384,2549675
175.47,2549654
175.556,2549711
175.642,2549679
175.728,2549679
175.812,2549729
175.898,2549747
175.984,2549559
176.07,2549591
176.156,2549668
176.242,2549603
176.328,2549703
176.414,2549623
176.5,2549636
176.586,2549672
176.67,2549664
176.756,2549642
176.842,2549698
176.928,2549632
177.014,2549679
177.1,2549598
177.186,2549652
177.272,2549606
177.358,2549520
177.444,2549603
177.53,2549657
177.614,2549658
177.7,2549687
177.786,2549665
177.872,2549523
177.958,2549650
178.044,2549683
178.13,2549678
178.216,2549597
178.302,2549622
178.388,2549670
178.475,2549666
178.558,2549630
178.644,2549620
178.731,2549704
178.817,2549577
178.903,2549681
178.989,2549658
179.075,2549676
179.161,2549593
179.247,2549531
179.333,2549587
179.417,2549690
179.503,2549643
179.589,2549638
179.675,2549611
179.761,2549561
179.847,2549452
179.933,2549594
180.019,2549577
180.105,2549527
180.191,2549626
180.277,2549555
180.361,2549461
180.447,2549618
180.533,2549643
180.619,2549660
180.705,2549511
180.791,2549537
180.877,2549549
180.963,2549601
181.049,2549555
181.135,2549545
181.221,2549614
181.305,2549534
181.391,2549556
181.477,2549520
181.563,2549537
181.649,2549504
181.735,2549488
181.821,2549566
181.907,2549558
181.993,2549524
182.079,2549556
182.163,2549649
182.249,2549569
182.335,2549564
182.421,2549575
182.507,2549542
182.593,2549491
182.679,2549500
182.765,2549527
182.851,2549506
182.937,2549611
183.023,2549585
183.107,2549513
183.193,2549485
183.279,2549531
183.365,2549511
183.451,2549332
183.537,2549525
183.623,2549725
183.709,2549525
183.795,2549349
183.881,2549586
183.965,2549452
184.051,2549387
184.137,2549581
184.223,2549626
184.309,2549619
184.395,2549591
184.481,2549426
184.567,2549471
184.653,2549580
184.739,2549444
184.825,2549471
184.909,2549429
184.995,2549470
185.081,2549470
185.167,2549557
185.253,2549430
185.339,2549480
185.425,2549521
185.511,2549523
185.597,2549486
185.683,2549452
185.767,2549459
185.853,2549353
185.939,2549483
186.025,2549399
186.112,2549400
186.198,2549524
186.284,2549494
186.37,2549555
186.456,2549588
186.542,2549522
186.628,2549497
186.712,2549475
186.798,2549488
186.884,2549478
186.97,2549491
187.056,2549451
187.142,2549524
187.228,2549482
187.314,2549406
187.4,2549529
187.486,2549317
187.57,2549331
187.656,2549498
187.742,2549489
187.828,2549330
187.914,2549499
188,2549504
188.086,2549490
188.172,2549515
188.258,2549435
188.344,2549428
188.43,2549446
188.514,2549384
188.6,2549355
188.686,2549301
188.772,2549462
188.858,2549482
188.944,2549260
189.03,2549181
189.116,2549380
189.202,2549380
189.288,2549360
189.374,2549394
189.458,2549440
189.544,2549390
189.63,2549513
189.716,2549365
189.802,2549294
189.888,2549289
189.974,2549370
190.06,2549472
190.146,2549355
190.232,2549270
190.316,2549405
190.402,2549413
190.488,2549296
190.574,2549265
190.66,2549407
190.746,2549177
190.832,2549329
190.918,2549277
191.004,2549214
191.09,2549342
191.176,2549347
191.26,2549239
191.346,2549383
191.432,2549365
191.518,2549372
191.604,2549365
191.69,2549239
191.776,2549276
191.862,2549322
191.948,2549254
192.034,2549206
192.12,2549269
192.204,2549179
192.29,2549286
192.376,2549311
192.462,2549210
192.548,2549246
192.634,2549332
192.72,2549217
192.806,2549228
192.892,2549255
192.978,2549216
193.062,2549281
193.148,2549149
193.234,2549165
193.32,2549223
193.406,2549235
193.492,2549160
193.579,2549271
193.665,2549233
193.751,2549171
193.837,2549254
193.923,2549144
194.007,2549228
194.093,2549296
194.179,2549245
194.265,2549281
194.351,2549261
194.437,2549255
194.523,2549266
194.609,2549214
194.695,2549178
194.781,2549237
194.865,2549253
194.951,2549219
195.037,2549263
195.123,2549296
195.209,2549284
195.295,2549193
195.381,2549221
195.467,2549257
195.553,2549193
195.639,2549219
195.725,2549213
195.809,2549223
195.895,2549179
195.981,2549231
196.067,2549197
196.153,2549212
196.239,2549200
196.325,2549170
196.411,2549230
196.497,2549173
196.583,2549188
196.669,2549211
196.753,2549233
196.839,2549221
196.925,2549164
197.011,2549181
197.097,2549155
197.183,2549234
197.269,2549255
197.355,2549187
197.441,2549209
197.527,2549203
197.611,2549247
197.697,2549252
197.783,2549194
197.869,2549103
197.955,2549066
198.041,2549125
198.127,2549210
198.213,2549157
198.299,2549066
198.385,2549176
198.471,2549134
198.555,2549072
198.641,2549133
198.727,2549212
198.813,2549133
198.899,2549159
198.985,2549198
199.071,2549176
199.157,2549148
199.243,2549248
199.329,2549152
199.415,2549160
199.499,2549274
199.585,2549153
199.671,2549131
199.757,2549081
199.843,2549106
199.929,2549089
200.015,2549123
200.101,2549173
200.187,2549134
200.273,2549094
200.357,2549133
200.443,2549165
200.529,2549106
200.615,2549099
200.701,2549169
200.787,2549152
200.873,2549105
200.96,2549121
201.046,2549212
201.132,2549117
201.218,2549118
201.302,2549130
201.388,2549160
201.474,2549092
201.56,2549083
201.646,2549114
201.732,2549116
201.818,2549156
201.904,2549141
201.99,2549107
202.076,2549060
202.162,2549057
202.246,2549074
202.332,2549081
202.418,2549079
202.504,2549121
202.59,2549061
202.676,2549148
202.762,2549092
202.848,2549108
202.934,2549092
203.02,2549164
203.106,2549136
203.19,2549084
203.276,2549112
203.362,2549051
203.448,2549057
203.534,2549047
203.62,2549028
203.706,2549084
203.792,2549102
203.878,2549098
203.964,2549009
204.048,2549083
204.134,2549091
204.22,2549149
204.306,2549035
204.392,2549043
204.478,2549109
204.564,2549048
204.65,2549073
204.736,2548981
204.822,2549008
204.908,2549035
204.992,2549079
205.078,2549116
205.164,2549020
205.25,2549026
205.336,2549062
205.422,2549025
205.508,2549116
205.594,2549102
205.68,2549001
205.766,2549120
205.85,2549096
205.936,2548976
206.022,2548987
206.108,2549014
206.194,2549071
206.28,2549057
206.366,2548948
206.452,2548966
206.538,2548970
206.624,2548980
206.71,2548962
206.794,2549011
206.88,2549008
206.966,2548950
207.052,2548977
207.138,2548993
207.224,2548999
207.31,2548985
207.396,2549029
207.482,2548916
207.568,2548894
207.652,2548921
207.738,2548934
207.824,2548913
207.91,2548921
207.996,2548986
208.082,2548995
208.168,2548938
208.254,2548946
208.34,2548933
208.427,2548922
208.513,2549015
208.596,2548996
208.683,2548968
208.769,2548959
208.855,2548983
208.941,2548977
209.027,2549005
209.113,2548975
209.199,2548999
209.285,2548929
209.371,2548901
209.455,2548943
209.541,2548921
209.627,2548927
209.713,2548966
209.799,2549067
209.885,2548982
209.971,2548869
210.057,2548882
210.143,2548810
210.229,2548870
210.315,2548936
210.399,2548901
210.485,2548922
210.571,2548910
210.657,2548889
210.743,2548903
210.829,2548872
210.915,2548845
211.001,2548863
211.087,2548856
211.173,2548916
211.257,2548952
211.343,2548937
211.429,2548937
211.515,2548875
211.601,2548895
211.687,2548935
211.773,2548847
211.859,2548852
211.945,2548900
212.031,2548881
212.117,2548877
212.201,2548877
212.287,2548880
212.373,2548864
212.459,2548929
212.545,2548928
212.631,2548907
212.717,2548979
212.803,2548911
212.889,2548934
212.975,2548921
213.061,2548846
213.145,2548885
213.231,2548901
213.317,2548881
213.403,2548891
213.489,2548898
213.575,2548889
213.661,2548882
213.747,2548939
213.833,2548872
213.919,2548835
214.005,2548905
214.089,2548907
214.175,2548915
214.261,2548923
214.347,2548839
214.433,2548852
214.519,2548838
214.605,2548831
214.691,2548897
214.777,2548928
214.863,2548969
214.947,2548974
215.033,2548830
215.119,2548820
215.205,2548796
215.291,2548785
215.377,2548859
215.463,2548834
215.549,2548803
215.635,2548851
215.721,2548932
215.808,2548937
215.891,2548880
215.977,2548843
216.064,2548900
216.15,2548919
216.236,2548867
216.322,2548907
216.408,2548875
216.494,2548825
216.58,2548805
216.666,2548801
216.752,2548885
216.836,2548821
216.922,2548872
217.008,2548877
217.094,2548810
217.18,2548834
217.266,2548822
217.352,2548860
217.438,2548909
217.524,2548868
217.61,2548827
217.694,2548873
217.78,2548835
217.866,2548856
217.952,2548889
218.038,2548846
218.124,2548855
218.21,2548777
218.296,2548805
218.382,2548760
218.468,2548883
218.554,2548814
218.638,2548764
218.724,2548782
218.81,2548849
218.896,2548849
218.982,2548828
219.068,2548861
219.154,2548828
219.24,2548820
219.326,2548808
219.412,2548837
219.498,2548776
219.582,2548778
219.668,2548885
219.754,2548821
219.84,2548817
219.926,2548823
220.012,2548839
220.098,2548861
220.184,2548904
220.27,2548871
220.356,2548898
220.442,2548857
220.526,2548757
220.612,2548810
220.698,2548759
220.784,2548761
220.87,2548818
220.956,2548863
221.042,2548900
221.128,2548852
221.214,2548810
221.3,2548840
221.384,2548790
221.47,2548818
221.556,2548817
221.642,2548836
221.728,2548920
221.814,2548908
221.9,2548858
221.986,2548846
222.072,2548823
222.158,2548845
222.244,2548886
222.328,2548829
222.414,2548757
222.5,2548778
222.586,2548861
222.672,2548868
222.758,2548840
222.844,2548798
222.93,2548782
223.016,2548816
223.102,2548799
223.188,2548801
223.272,2548756
223.358,2548808
223.444,2548870
223.531,2548895
223.617,2548830
223.703,2548737
223.789,2548711
223.875,2548639
223.961,2548654
224.047,2548645
224.133,2548697
224.217,2548668
224.303,2548683
224.389,2548715
224.475,2548762
224.561,2548787
224.647,2548762
224.733,2548780
224.819,2548803
224.905,2548760
224.991,2548728
225.075,2548841
225.161,2548774
225.247,2548770
225.333,2548773
225.419,2548775
225.505,2548735
225.591,2548702
225.677,2548694
225.763,2548727
225.849,2548761
225.935,2548773
226.019,2548782
226.105,2548769
226.191,2548719
226.277,2548770
226.363,2548735
226.449,2548733
226.535,2548764
226.621,2548736
226.707,2548736
226.793,2548720
226.879,2548683
226.963,2548731
227.049,2548706
227.135,2548722
227.221,2548725
227.307,2548777
227.393,2548672
227.479,2548643
227.565,2548769
227.651,2548804
227.737,2548773
227.823,2548780
227.907,2548730
227.993,2548757
228.079,2548814
228.165,2548765
228.251,2548713
228.337,2548739
228.423,2548712
228.509,2548640
228.595,2548654
228.681,2548681
228.767,2548677
228.851,2548718
228.937,2548740
229.023,2548660
229.109,2548801
229.195,2548438
229.281,2548505
229.367,2549048
229.453,2549232
229.539,2548837
229.625,2548265
229.709,2548652
229.795,2548808
229.881,2548465
229.967,2548998
230.053,2548407
230.139,2548918
230.225,2548547
230.311,2548548
230.397,2548749
230.483,2548895
230.569,2548706
230.653,2548654
230.739,2548667
230.825,2548751
230.912,2548756
230.998,2548615
231.084,2548760
231.17,2548610
231.256,2548607
231.342,2548827
231.428,2548763
231.514,2548414
231.598,2548561
231.684,2548886
231.77,2548959
231.856,2548367
231.942,2548710
232.028,2549007
232.114,2548696
232.2,2548693
232.286,2548689
232.372,2548780
232.458,2548637
232.542,2548706
232.628,2548804
232.714,2548683
232.8,2548683
232.886,2548822
232.972,2548634
233.058,2548862
233.144,2548506
233.23,2548711
233.316,2548686
233.402,2548650
233.486,2548797
233.572,2548629
233.658,2548627
233.744,2548864
233.83,2548567
233.916,2548525
234.002,2548844
234.088,2548894
234.174,2548491
234.26,2548877
234.346,2548538
234.43,2548690
234.516,2548758
234.602,2548636
234.688,2548379
234.774,2548872
234.86,2549180
234.946,2548421
235.032,2548593
235.118,2548638
235.204,2548914
235.29,2548550
235.374,2548685
235.46,2548710
235.546,2548622
235.632,2548600
235.718,2548638
235.804,2548727
235.89,2548724
235.976,2548566
236.062,2548639
236.148,2548521
236.234,2548885
236.318,2548615
236.404,2548564
236.49,2548635
236.576,2548803
236.662,2548482
236.748,2548640
236.834,2549156
236.92,2548375
237.006,2548836
237.092,2548540
237.178,2548982
237.262,2548648
237.348,2548650
237.434,2548634
237.52,2548645
237.606,2548635
237.692,2548597
237.778,2548709
237.864,2548623
237.95,2548611
238.036,2548738
238.123,2548750
238.206,2548725
238.292,2548755
238.379,2548667
238.465,2548687
238.551,2548651
238.637,2548594
238.723,2548590
238.809,2548634
238.895,2548595
238.981,2548670
239.067,2548711
239.151,2548606
239.237,2548653
239.323,2548688
239.409,2548662
239.495,2548706
239.581,2548659
239.667,2548600
239.753,2548614
239.839,2548661
239.925,2548672
240.011,2548661
240.095,2548616
240.181,2548594
240.267,2548694
240.353,2548695
240.439,2548622
240.525,2548646
240.611,2548691
240.697,2548573
240.783,2548592
240.869,2548658
240.955,2548647
241.041,2548616
241.125,2548579
241.211,2548518
241.297,2548581
241.383,2548639
241.469,2548603
241.555,2548685
241.641,2548670
241.727,2548635
241.813,2548621
241.899,2548610
241.983,2548636
242.069,2548613
242.155,2548599
242.241,2548629
242.327,2548596
242.413,2548595
242.499,2548541
242.585,2548544
242.671,2548633
242.757,2548663
242.843,2548638
242.927,2548697
243.013,2548715
243.099,2548626
243.185,2548610
243.271,2548629
243.357,2548647
243.443,2548665
243.529,2548657
243.615,2548659
243.701,2548612
243.787,2548596
243.871,2548582
243.957,2548634
244.043,2548590
244.129,2548622
244.215,2548603
244.301,2548536
244.387,2548549
244.473,2548569
244.559,2548583
244.645,2548543
244.731,2548589
244.815,2548616
244.901,2548584
244.987,2548620
245.073,2548657
245.159,2548657
245.245,2548571
245.331,2548573
245.417,2548564
245.504,2548567
245.59,2548634
245.676,2548643
245.76,2548570
245.846,2548567
245.932,2548630
246.018,2548614
246.104,2548585
246.19,2548646
246.276,2548542
246.362,2548529
246.448,2548557
246.534,2548502
246.62,2548540
246.704,2548615
246.79,2548570
246.876,2548609
246.962,2548613
247.048,2548550
247.134,2548648
247.22,2548616
247.306,2548558
247.392,2548641
247.478,2548657
247.564,2548557
247.648,2548637
247.734,2548674
247.82,2548607
247.906,2548597
247.992,2548474
248.078,2548513
248.164,2548651
248.25,2548652
248.336,2548605
248.422,2548604
248.506,2548598
248.592,2548619
248.678,2548598
248.764,2548540
248.85,2548518
248.936,2548538
249.022,2548502
249.108,2548513
249.194,2548496
249.28,2548590
249.366,2548584
249.45,2548535
249.536,2548504
249.622,2548511
249.708,2548515
249.794,2548529
249.88,2548553
249.966,2548532
250.052,2548535
250.138,2548620
250.224,2548521
250.31,2548539
250.394,2548642
250.48,2548513
250.566,2548436
250.652,2548533
250.738,2548557
250.824,2548569
250.91,2548615
250.996,2548597
251.082,2548576
251.168,2548506
251.254,2548458
251.338,2548440
251.424,2548475
251.51,2548515
251.596,2548583
251.682,2548516
251.768,2548480
251.854,2548512
251.94,2548518
252.026,2548583
252.112,2548568
252.198,2548492
252.282,2548512
252.368,2548564
252.454,2548501
252.54,2548455
252.626,2548539
252.712,2548514
252.798,2548482
252.884,2548489
252.971,2548496
253.057,2548489
253.143,2548506
253.227,2548533
253.313,2548504
253.399,2548441
253.485,2548441
253.571,2548456
253.657,2548472
253.743,2548519
253.829,2548494
253.915,2548473
254.001,2548485
254.085,2548487
254.171,2548499
254.257,2548480
254.343,2548490
254.429,2548496
254.515,2548491
254.601,2548512
254.687,2548442
254.773,2548423
254.859,2548486
254.945,2548532
255.029,2548415
255.115,2548400
255.201,2548401
255.287,2548469
255.373,2548526
255.459,2548514
255.545,2548434
255.631,2548394
255.717,2548389
255.803,2548399
255.889,2548464
255.973,2548478
256.059,2548425
256.145,2548367
256.231,2548420
256.317,2548442
256.403,2548456
256.489,2548511
256.575,2548538
256.661,2548535
256.747,2548503
256.833,2548497
256.917,2548471
257.003,2548414
257.089,2548378
257.175,2548446
257.261,2548542
257.347,2548486
257.433,2548488
257.519,2548571
257.605,2548496
257.691,2548426
257.775,2548407
257.861,2548426
257.947,2548426
258.033,2548419
258.119,2548462
258.205,2548484
258.291,2548468
258.377,2548446
258.463,2548366
258.549,2548444
258.635,2548429
258.719,2548394
258.805,2548465
258.891,2548370
258.977,2548344
259.063,2548391
259.149,2548374
259.235,2548314
259.321,2548445
259.407,2548417
259.493,2548326
259.579,2548347
259.663,2548345
259.749,2548358
259.835,2548446
259.921,2548387
260.007,2548290
260.093,2548327
260.179,2548425
260.265,2548415
260.352,2548348
260.438,2548392
260.524,2548387
260.608,2548352
260.694,2548352
260.78,2548375
260.866,2548408
260.952,2548353
261.038,2548340
261.124,2548352
261.21,2548419
261.296,2548411
261.382,2548377
261.466,2548418
261.552,2548399
261.638,2548384
261.724,2548372
261.81,2548354
261.896,2548384
261.982,2548347
262.068,2548378
262.154,2548406
262.24,2548392
262.326,2548362
262.41,2548362
262.496,2548424
262.582,2548407
262.668,2548377
262.754,2548388
262.84,2548429
262.926,2548451
263.012,2548432
263.098,2548378
263.184,2548407
263.27,2548411
263.354,2548412
263.44,2548376
263.526,2548373
263.612,2548423
263.698,2548437
263.784,2548433
263.87,2548460
263.956,2548447
264.042,2548373
264.128,2548367
264.214,2548406
264.298,2548388
264.384,2548354
264.47,2548360
264.556,2548353
264.642,2548332
264.728,2548359
264.814,2548339
264.9,2548293
264.986,2548366
265.072,2548371
265.158,2548310
265.242,2548331
265.328,2548377
265.414,2548375
265.5,2548365
265.586,2548384
265.672,2548400
265.758,2548395
265.844,2548366
265.93,2548335
266.016,2548384
266.102,2548442
266.186,2548354
266.272,2548341
266.358,2548392
266.444,2548404
266.53,2548404
266.616,2548349
266.702,2548369
266.788,2548353
266.874,2548336
266.96,2548341
267.044,2548409
267.13,2548353
267.216,2548314
267.302,2548346
267.388,2548349
267.474,2548421
267.56,2548364
267.646,2548305
267.732,2548281
267.819,2548342
267.905,2548370
267.988,2548355
268.075,2548436
268.161,2548394
268.247,2548346
268.333,2548307
268.419,2548294
268.505,2548354
268.591,2548402
268.677,2548422
268.763,2548311
268.849,2548307
268.933,2548370
269.019,2548336
269.105,2548379
269.191,2548367
269.277,2548324
269.363,2548300
269.449,2548282
269.535,2548305
269.621,2548295
269.707,2548312
269.793,2548332
269.877,2548306
269.963,2548278
270.049,2548324
270.135,2548271
270.221,2548279
270.307,2548295
270.393,2548364
270.479,2548365
270.565,2548355
270.651,2548333
270.737,2548328
270.821,2548312
270.907,2548257
270.993,2548226
271.079,2548184
271.165,2548285
271.251,2548273
271.337,2548257
271.423,2548247
271.509,2548264
271.595,2548342
271.679,2548340
271.765,2548295
271.851,2548256
271.937,2548246
272.023,2548325
272.109,2548301
272.195,2548278
272.281,2548243
272.367,2548258
272.453,2548335
272.539,2548332
272.623,2548270
272.709,2548260
272.795,2548234
272.881,2548213
272.967,2548235
273.053,2548270
273.139,2548250
273.225,2548190
273.311,2548246
273.397,2548278
273.483,2548240
273.567,2548294
273.653,2548382
273.739,2548229
273.825,2548223
273.911,2548237
273.997,2548247
274.083,2548242
274.169,2548263
274.255,2548227
274.341,2548215
274.425,2548206
274.511,2548169
274.597,2548267
274.683,2548360
274.769,2548243
274.855,2548226
274.941,2548216
275.027,2548198
275.113,2548261
275.2,2548272
275.286,2548269
275.369,2548281
275.456,2548240
275.542,2548217
275.628,2548232
275.714,2548271
275.8,2548262
275.886,2548280
275.972,2548229
276.058,2548222
276.144,2548260
276.23,2548210
276.314,2548152
276.4,2548241
276.486,2548220
276.572,2548168
276.658,2548174
276.744,2548220
276.83,2548272
276.916,2548237
277.002,2548204
277.088,2548244
277.172,2548203
277.258,2548171
277.344,2548198
277.43,2548177
277.516,2548183
277.602,2548234
277.688,2548156
277.774,2548167
277.86,2548254
277.946,2548218
278.032,2548175
278.116,2548188
278.202,2548200
278.288,2548211
278.374,2548189
278.46,2548087
278.546,2548196
278.632,2548275
278.718,2548221
278.804,2548143
278.89,2548209
278.976,2548264
279.06,2548290
279.146,2548268
279.232,2548282
279.318,2548301
279.404,2548240
279.49,2548236
279.576,2548169
279.662,2548217
279.748,2548299
279.834,2548255
279.92,2548180
280.004,2548191
280.09,2548280
280.176,2548270
280.262,2548181
280.348,2548173
280.434,2548263
280.52,2548338
280.606,2548206
280.692,2548195
280.778,2548209
280.864,2548238
280.948,2548208
281.034,2548187
281.12,2548244
281.206,2548268
281.292,2548263
281.378,2548225
281.464,2548256
281.55,2548297
281.636,2548277
281.722,2548253
281.808,2548236
281.892,2548309
281.978,2548230
282.064,2548265
282.15,2548309
282.236,2548290
282.322,2548298
282.408,2548244
282.494,2548236
282.58,2548179
282.667,2548240
282.75,2548211
282.836,2548205
282.923,2548173
283.009,2548184
283.095,2548150
283.181,2548173
283.267,2548247
283.353,2548197
283.439,2548177
283.525,2548132
283.611,2548152
283.695,2548176
283.781,2548235
283.867,2548224
283.953,2548162
284.039,2548184
284.125,2548236
284.211,2548206
284.297,2548160
284.383,2548167
284.469,2548217
284.555,2548209
284.639,2548151
284.725,2548127
284.811,2548184
284.897,2548176
284.983,2548157
285.069,2548156
285.155,2548174
285.241,2548192
285.327,2548131
285.413,2548130
285.499,2548184
285.583,2548188
285.669,2548202
285.755,2548212
285.841,2548182
285.927,2548103
286.013,2548104
286.099,2548181
286.185,2548183
286.271,2548189
286.357,2548117
286.443,2548069
286.527,2548074
286.613,2548195
286.699,2548251
286.785,2548169
286.871,2548163
286.957,2548235
287.043,2548146
287.129,2548061
287.215,2548084
287.301,2548169
287.387,2548195
287.471,2548201
287.557,2548163
287.643,2548088
287.729,2548133
287.815,2548133
287.901,2548151
287.987,2548222
288.073,2548181
288.159,2548207
288.245,2548268
288.331,2548222
288.415,2548181
288.501,2548140
288.587,2548127
288.673,2548150
288.759,2548145
288.845,2548161
288.931,2548165
289.017,2548129
289.103,2548129
289.189,2548163
289.273,2548124
289.359,2548130
289.445,2548138
289.531,2548151
289.617,2548146
289.703,2548155
289.789,2548258
289.875,2548177
289.961,2548150
290.048,2548139
290.134,2548089
290.217,2548163
290.304,2548146
290.39,2548131
290.476,2548144
290.562,2548159
290.648,2548143
290.734,2548070
290.82,2548054
290.906,2548124
290.992,2548117
291.078,2548105
291.162,2548072
291.248,2548120
291.334,2548141
291.42,2548090
291.506,2548141
291.592,2548099
291.678,2548088
291.764,2548158
291.85,2548174
291.936,2548121
292.022,2548122
292.106,2548170
292.192,2548194
292.278,2548191
292.364,2548166
292.45,2548144
292.536,2548084
292.622,2548134
292.708,2548166
292.794,2548130
292.88,2548169
292.966,2548099
293.05,2548099
293.136,2548160
293.222,2548184
293.308,2548149
293.394,2548139
293.48,2548065
293.566,2548089
293.652,2548138
293.738,2548140
293.824,2548147
293.91,2548185
293.994,2548163
294.08,2548095
294.166,2548098
294.252,2548102
294.338,2548092
294.424,2548055
294.51,2548037
294.596,2548096
294.682,2548093
294.768,2548066
294.852,2548066
294.938,2548074
295.024,2548147
295.11,2548108
295.196,2548072
295.282,2548095
295.368,2548077
295.454,2548039
295.54,2548081
295.626,2548119
295.712,2548132
295.796,2548194
295.882,2548092
295.968,2548101
296.054,2548083
296.14,2548102
296.226,2548126
296.312,2548079
296.398,2548098
296.484,2548171
296.57,2548065
296.656,2548029
296.74,2548067
296.826,2548054
296.912,2548083
296.998,2548127
297.084,2548073
297.17,2547976
297.256,2547977
297.342,2548025
297.428,2548068
297.515,2548053
297.601,2548097
297.684,2548099
297.771,2548047
297.857,2548054
297.943,2548042
298.029,2548044
298.115,2548057
298.201,2548082
298.287,2548142
298.373,2548082
298.459,2548113
298.543,2548117
298.629,2548031
298.715,2548024
298.801,2548054
298.887,2548050
298.973,2548102
299.059,2548072
299.145,2548013
299.231,2548060
299.317,2548092
299.403,2548104
299.487,2548068
299.573,2548040
299.659,2548031
299.745,2548102
299.831,2548131
299.917,2548102
300.003,2548076
300.089,2548150
300.175,2548152
300.261,2548037
300.347,2548046
300.431,2548136
300.517,2548119
300.603,2548017
300.689,2547889
300.775,2548159
